NEU_DATUM;AUFTRAGSNR;AUFTRAGSPOS;ARTIKELNR;BEGINN_ZEIT;ENDE_ZEIT;PERS_NR;LHM_TYP;MENGE_IST;GEWICHT_SOLL;VOLUMEN_KOLLI;PALNR;KUNDENNR;warehouse;area;aisle;house;place;picklocation
04.09.2024;1327;61;389;14:30:28;14:31:43;9;40;108;114,894;10,189;3,43881E+17;369;51;7;8;45;4;4504
04.09.2024;1327;62;555;14:31:43;14:31:44;9;40;6;4,724;9,096;3,43881E+17;369;51;7;8;47;0;4700
04.09.2024;1328;1;842;10:14:23;10:15:28;51;39;6;8,55;13,421;3,43881E+17;216;51;1;1;4;2;402
04.09.2024;1328;2;955;10:15:28;10:15:57;51;39;6;6,846;10,962;3,43881E+17;216;51;1;1;16;4;1604
04.09.2024;1328;3;1160;10:15:57;10:16:15;51;39;6;7,68;15,088;3,43881E+17;216;51;1;1;18;2;1802
04.09.2024;1328;4;993;10:16:15;10:17:27;51;39;6;8,297;13,133;3,43881E+17;216;51;1;2;6;0;600
04.09.2024;1328;5;359;10:17:27;10:17:45;51;39;6;8,907;14,943;3,43881E+17;216;51;1;2;9;2;902
04.09.2024;1328;6;809;10:17:45;10:18:07;51;39;6;8,79;14,854;3,43881E+17;216;51;1;2;14;0;1400
04.09.2024;1328;7;744;10:18:07;10:18:28;51;39;6;8,489;16,62;3,43881E+17;216;51;1;2;19;0;1900
04.09.2024;1328;8;101;10:18:28;10:18:58;51;39;6;6,745;10,745;3,43881E+17;216;51;1;2;22;4;2204
04.09.2024;1328;9;765;10:18:58;10:19:24;51;39;12;14,164;11,696;3,43881E+17;216;51;1;2;26;0;2600
04.09.2024;1328;10;875;10:19:25;10:20:09;51;39;6;7,1;12,763;3,43881E+17;216;51;1;3;18;0;1800
04.09.2024;1328;11;843;10:20:10;10:20:28;51;39;6;6,279;10,326;3,43881E+17;216;51;1;3;22;4;2204
04.09.2024;1328;12;99;10:20:28;10:20:58;51;39;6;6,696;9,964;3,43881E+17;216;51;1;3;27;1;2701
04.09.2024;1328;13;1076;10:20:58;10:21:37;51;39;6;6,365;11,416;3,43881E+17;216;51;1;3;41;4;4104
04.09.2024;1328;14;420;10:21:38;10:22:21;51;39;2;4,114;3,049;3,43881E+17;216;51;1;4;6;2;602
04.09.2024;1328;15;417;10:22:22;10:23:19;51;39;12;16,424;15,044;3,43881E+17;216;51;1;4;20;23;2023
04.09.2024;1328;16;349;10:23:19;10:24:21;51;39;24;12,726;18,768;3,43881E+17;216;51;1;4;24;0;2400
04.09.2024;1328;17;10;10:24:21;10:24:54;51;39;24;12,816;18,808;3,43881E+17;216;51;1;4;24;4;2404
04.09.2024;1328;18;6;10:24:54;10:25:15;51;39;24;12,665;18,814;3,43881E+17;216;51;1;4;25;2;2502
04.09.2024;1328;19;9;10:25:15;10:26:29;51;39;72;37,536;18,91;3,43881E+17;216;51;1;4;33;0;3300
04.09.2024;1328;20;4;10:26:30;10:27:04;51;39;24;12,588;19,468;3,43881E+17;216;51;1;4;37;0;3700
04.09.2024;1328;21;20;10:27:04;10:27:56;51;39;24;12,622;18,543;3,43881E+17;216;51;1;5;3;0;300
04.09.2024;1328;22;967;10:27:56;10:27:58;51;39;24;12,948;19,582;3,43881E+17;216;51;1;5;3;2;302
04.09.2024;1328;23;592;10:27:58;10:28:33;51;39;12;6,301;9,966;3,43881E+17;216;51;1;5;10;0;1000
04.09.2024;1328;24;43;10:28:33;10:32:16;51;39;48;16,664;12,554;3,43881E+17;216;51;1;5;18;0;1800
04.09.2024;1328;26;505;10:32:16;10:33:38;51;39;72;25,794;12,592;3,43881E+17;216;51;1;5;34;0;3400
04.09.2024;1328;27;35;10:33:38;10:34:30;51;39;24;8,553;12,602;3,43881E+17;216;51;1;5;38;0;3800
04.09.2024;1328;28;1055;10:34:30;10:34:32;51;39;24;8,467;12,556;3,43881E+17;216;51;1;5;39;0;3900
04.09.2024;1328;29;400;10:34:32;10:35:40;51;39;1;3,549;5,186;3,43881E+17;216;51;1;6;10;2;1002
04.09.2024;1328;30;1183;10:35:40;10:35:41;51;39;24;8,543;13,27;3,43881E+17;216;51;1;6;10;4;1004
04.09.2024;1328;31;820;10:35:41;10:36:40;51;39;6;12,744;17,708;3,43881E+17;216;51;1;6;16;0;1600
04.09.2024;1328;32;1146;10:36:40;10:36:41;51;39;24;8,549;13,16;3,43881E+17;216;51;1;6;16;2;1602
04.09.2024;1328;33;402;10:36:42;10:37:12;51;39;6;12,769;16,365;3,43881E+17;216;51;1;6;17;0;1700
04.09.2024;1328;35;1000;10:37:13;10:38:50;51;39;24;20,523;87,451;3,43881E+17;216;51;1;6;42;0;4200
04.09.2024;1329;1;1187;10:15:39;10:16:02;8;39;9;14,872;105,105;3,43881E+17;216;51;7;7;0;5;5
04.09.2024;1329;2;44;10:06:43;10:07:53;8;39;12;24,602;18,605;3,43881E+17;216;51;7;7;2;0;200
04.09.2024;1329;3;1097;10:07:53;10:08:04;8;39;6;9,252;15,33;3,43881E+17;216;51;7;7;5;4;504
04.09.2024;1329;4;854;10:08:04;10:08:13;8;39;6;12,932;22,01;3,43881E+17;216;51;7;7;7;2;702
04.09.2024;1329;5;182;10:08:13;10:08:22;8;39;6;8,07;13,892;3,43881E+17;216;51;7;7;10;0;1000
04.09.2024;1329;6;526;10:08:22;10:08:45;8;39;12;18,96;13,913;3,43881E+17;216;51;7;7;21;2;2102
04.09.2024;1329;7;58;10:08:45;10:08:46;8;39;6;8,082;14,347;3,43881E+17;216;51;7;7;21;4;2104
04.09.2024;1329;8;186;10:08:47;10:09:02;8;39;6;9,363;14,342;3,43881E+17;216;51;7;7;22;0;2200
04.09.2024;1329;9;78;10:09:02;10:09:03;8;39;6;8,073;13,837;3,43881E+17;216;51;7;7;22;2;2202
04.09.2024;1329;10;981;10:09:03;10:09:14;8;39;6;9,294;14,503;3,43881E+17;216;51;7;7;25;0;2500
04.09.2024;1329;11;502;10:09:14;10:09:32;8;39;6;9,286;15,784;3,43881E+17;216;51;7;7;26;4;2604
04.09.2024;1329;12;1074;10:09:32;10:09:39;8;39;6;7,824;14,461;3,43881E+17;216;51;7;7;28;0;2800
04.09.2024;1329;13;1172;10:09:39;10:09:48;8;39;6;9,397;14,21;3,43881E+17;216;51;7;7;31;4;3104
04.09.2024;1329;14;727;10:09:49;10:09:59;8;39;6;7,737;15,123;3,43881E+17;216;51;7;7;34;2;3402
04.09.2024;1329;15;312;10:09:59;10:10:07;8;39;6;7,776;13,934;3,43881E+17;216;51;7;7;36;2;3602
04.09.2024;1329;19;722;10:10:08;10:10:19;8;39;12;15,768;13,219;3,43881E+17;216;51;7;7;42;4;4204
04.09.2024;1329;20;303;10:10:21;10:10:37;8;39;6;9,159;18,065;3,43881E+17;216;51;7;8;4;0;400
04.09.2024;1329;21;208;10:10:37;10:10:45;8;39;6;9,479;16,714;3,43881E+17;216;51;7;8;7;2;702
04.09.2024;1329;22;320;10:10:45;10:12:14;8;39;12;18,776;15,909;3,43881E+17;216;51;7;8;9;0;900
04.09.2024;1329;23;302;10:12:14;10:12:14;8;39;12;18,776;17,263;3,43881E+17;216;51;7;8;9;2;902
04.09.2024;1329;24;210;10:12:15;10:12:45;8;39;12;18,918;14,283;3,43881E+17;216;51;7;8;13;0;1300
04.09.2024;1329;25;209;10:12:45;10:12:57;8;39;12;18,962;13,387;3,43881E+17;216;51;7;8;15;0;1500
04.09.2024;1329;26;189;10:12:57;10:13:12;8;39;6;9,221;15,823;3,43881E+17;216;51;7;8;17;0;1700
04.09.2024;1329;27;60;10:13:12;10:13:13;8;39;6;9,257;17,136;3,43881E+17;216;51;7;8;17;2;1702
04.09.2024;1329;28;147;10:13:13;10:13:30;8;39;6;9,265;16,098;3,43881E+17;216;51;7;8;19;2;1902
04.09.2024;1329;33;475;10:13:30;10:13:50;8;39;12;12,49;11,882;3,43881E+17;216;51;7;8;26;0;2600
04.09.2024;1329;34;1103;10:13:50;10:14:07;8;39;6;6,402;9,871;3,43881E+17;216;51;7;8;27;0;2700
04.09.2024;1329;35;476;10:14:07;10:14:08;8;39;18;18,822;11,627;3,43881E+17;216;51;7;8;27;2;2702
04.09.2024;1329;36;1009;10:14:08;10:14:13;8;39;6;6,44;11,592;3,43881E+17;216;51;7;8;29;0;2900
04.09.2024;1329;37;1111;10:14:13;10:14:24;8;39;6;6,557;11,664;3,43881E+17;216;51;7;8;32;2;3202
04.09.2024;1329;40;27;10:14:25;10:14:33;8;39;6;6,183;12,07;3,43881E+17;216;51;7;8;34;0;3400
04.09.2024;1329;41;499;10:14:33;10:14:43;8;39;6;6,33;9,771;3,43881E+17;216;51;7;8;36;4;3604
04.09.2024;1329;42;217;10:14:43;10:14:51;8;39;6;6,465;12,681;3,43881E+17;216;51;7;8;38;0;3800
04.09.2024;1329;43;126;10:14:51;10:15:00;8;39;12;12,564;23,53;3,43881E+17;216;51;7;8;39;0;3900
04.09.2024;1329;44;62;10:15:00;10:15:12;8;39;6;6,393;11,817;3,43881E+17;216;51;7;8;42;4;4204
04.09.2024;1329;45;333;10:15:12;10:15:23;8;39;6;4,883;9,154;3,43881E+17;216;51;7;8;44;0;4400
04.09.2024;1329;46;1090;10:15:23;10:15:31;8;39;6;6,492;14,996;3,43881E+17;216;51;7;8;45;0;4500
04.09.2024;1329;47;144;10:15:31;10:15:39;8;39;6;6,247;11,861;3,43881E+17;216;51;7;8;46;4;4604
04.09.2024;1330;1;842;10:18:10;10:18:39;10;40;6;8,55;13,421;3,43881E+17;215;51;1;1;4;2;402
04.09.2024;1330;2;94;10:18:54;10:19:35;10;40;6;7,254;11,97;3,43881E+17;215;51;1;1;22;4;2204
04.09.2024;1330;3;780;10:19:35;10:20:07;10;40;6;7,187;13,655;3,43881E+17;215;51;1;1;28;4;2804
04.09.2024;1330;4;781;10:19:35;10:20:07;10;40;6;7,187;13,655;3,43881E+17;215;51;1;1;28;4;2804
04.09.2024;1330;5;893;10:21:02;10:21:21;10;40;6;7,949;13,631;3,43881E+17;215;51;1;2;19;2;1902
04.09.2024;1330;6;284;10:23:17;10:23:26;10;40;6;7,017;10,672;3,43881E+17;215;51;1;2;40;0;4000
04.09.2024;1330;7;155;10:23:26;10:23:43;10;40;6;8,29;15,336;3,43881E+17;215;51;1;3;2;4;204
04.09.2024;1330;8;70;10:24:13;10:24:25;10;40;6;9,245;16,295;3,43881E+17;215;51;1;3;16;4;1604
04.09.2024;1330;9;743;10:25:04;10:25:21;10;40;6;8,792;14,882;3,43881E+17;215;51;1;3;30;0;3000
04.09.2024;1330;10;74;10:26:02;10:26:13;10;40;6;4,265;5,489;3,43881E+17;215;51;1;4;4;2;402
04.09.2024;1330;11;777;10:26:35;10:26:47;10;40;12;5,016;8,912;3,43881E+17;215;51;1;4;8;0;800
04.09.2024;1330;12;504;10:27:11;10:27:22;10;40;12;5,499;40,611;3,43881E+17;215;51;1;4;9;4;904
04.09.2024;1330;13;89;10:27:22;10:27:31;10;40;24;10,07;16,432;3,43881E+17;215;51;1;4;10;0;1000
04.09.2024;1330;14;410;10:28:24;10:28:43;10;40;6;7,085;13,66;3,43881E+17;215;51;1;4;22;83;2283
04.09.2024;1330;15;316;10:28:56;10:29:32;10;40;24;12,56;19,464;3,43881E+17;215;51;1;4;25;0;2500
04.09.2024;1330;16;358;10:30:14;10:30:29;10;40;24;12,908;18,663;3,43881E+17;215;51;1;4;29;0;2900
04.09.2024;1330;17;22;10:30:29;10:30:47;10;40;24;12,648;18,544;3,43881E+17;215;51;1;4;34;4;3404
04.09.2024;1330;18;4;10:31:23;10:31:38;10;40;24;12,588;19,468;3,43881E+17;215;51;1;4;37;0;3700
04.09.2024;1330;19;541;10:31:38;10:32:02;10;40;24;12,617;18,536;3,43881E+17;215;51;1;4;41;4;4104
04.09.2024;1330;20;365;10:32:02;10:32:24;10;40;12;6,669;9,907;3,43881E+17;215;51;1;5;6;0;600
04.09.2024;1330;21;604;10:32:39;10:32:57;10;40;12;6,521;10,17;3,43881E+17;215;51;1;5;7;4;704
04.09.2024;1330;22;913;10:32:39;10:32:57;10;40;12;6,521;10,17;3,43881E+17;215;51;1;5;7;4;704
04.09.2024;1330;23;1038;10:32:57;10:33:11;10;40;12;6,493;10,014;3,43881E+17;215;51;1;5;12;4;1204
04.09.2024;1330;24;43;10:33:11;10:33:35;10;40;48;16,664;12,554;3,43881E+17;215;51;1;5;18;0;1800
04.09.2024;1330;25;1162;10:33:35;10:33:48;10;40;24;6,669;9,857;3,43881E+17;215;51;1;5;19;4;1904
04.09.2024;1330;26;597;10:33:48;10:35:00;10;40;24;6,546;10,14;3,43881E+17;215;51;1;5;25;2;2502
04.09.2024;1330;27;892;10:33:48;10:35:00;10;40;24;6,546;10,14;3,43881E+17;215;51;1;5;25;2;2502
04.09.2024;1330;28;37;10:35:13;10:35:33;10;40;24;8,565;13,507;3,43881E+17;215;51;1;5;36;2;3602
04.09.2024;1330;29;897;10:35:33;10:35:45;10;40;24;6,475;10,11;3,43881E+17;215;51;1;5;37;2;3702
04.09.2024;1330;30;373;10:35:46;10:35:59;10;40;24;6,576;10,034;3,43881E+17;215;51;1;5;37;4;3704
04.09.2024;1330;31;374;10:35:46;10:35:59;10;40;24;6,576;10,034;3,43881E+17;215;51;1;5;37;4;3704
04.09.2024;1330;32;35;10:35:59;10:36:12;10;40;24;8,553;12,602;3,43881E+17;215;51;1;5;38;0;3800
04.09.2024;1330;33;36;10:36:12;10:36:23;10;40;24;8,831;12,436;3,43881E+17;215;51;1;5;38;2;3802
04.09.2024;1330;34;497;10:36:23;10:36:31;10;40;24;6,565;10,049;3,43881E+17;215;51;1;5;38;4;3804
04.09.2024;1330;35;1055;10:36:31;10:36:42;10;40;24;8,467;12,556;3,43881E+17;215;51;1;5;39;0;3900
04.09.2024;1330;36;645;10:36:42;10:36:53;10;40;24;6,642;9,828;3,43881E+17;215;51;1;5;42;0;4200
04.09.2024;1330;37;1117;10:36:53;10:37:08;10;40;12;2,654;4,183;3,43881E+17;215;51;1;6;1;2;102
04.09.2024;1330;38;402;10:37:58;10:38:08;10;40;6;12,769;16,365;3,43881E+17;215;51;1;6;17;0;1700
04.09.2024;1330;39;1000;10:39:03;10:39:22;10;40;8;6,841;87,451;3,43881E+17;215;51;1;6;42;0;4200
04.09.2024;1331;1;871;10:18:29;10:19:30;12;40;21;4,769;70,035;3,43881E+17;215;51;7;7;0;2;2
04.09.2024;1331;2;957;10:19:30;10:19:31;12;40;18;24,976;127,368;3,43881E+17;215;51;7;7;0;3;3
04.09.2024;1331;3;44;10:08:36;10:09:05;12;40;6;12,301;18,605;3,43881E+17;215;51;7;7;2;0;200
04.09.2024;1331;4;1097;10:09:05;10:09:18;12;40;6;9,252;15,33;3,43881E+17;215;51;7;7;5;4;504
04.09.2024;1331;5;854;10:09:18;10:09:30;12;40;12;25,864;22,01;3,43881E+17;215;51;7;7;7;2;702
04.09.2024;1331;6;1112;10:09:30;10:09:44;12;40;6;9,079;16,004;3,43881E+17;215;51;7;7;20;0;2000
04.09.2024;1331;7;221;10:09:44;10:10:04;12;40;6;9,667;17,263;3,43881E+17;215;51;7;7;24;2;2402
04.09.2024;1331;8;134;10:10:04;10:10:15;12;40;6;9,25;14,277;3,43881E+17;215;51;7;7;29;2;2902
04.09.2024;1331;9;1012;10:10:15;10:10:20;12;40;6;9,247;15,08;3,43881E+17;215;51;7;7;30;4;3004
04.09.2024;1331;10;863;10:10:20;10:10:35;12;40;12;19,272;11,542;3,43881E+17;215;51;7;7;39;4;3904
04.09.2024;1331;11;841;10:10:37;10:10:54;12;40;6;9,274;16,997;3,43881E+17;215;51;7;8;6;0;600
04.09.2024;1331;12;906;10:10:54;10:10:59;12;40;6;9,157;14,644;3,43881E+17;215;51;7;8;6;2;602
04.09.2024;1331;13;1105;10:10:59;10:11:00;12;40;6;9,533;16,414;3,43881E+17;215;51;7;8;7;0;700
04.09.2024;1331;14;208;10:11:00;10:11:23;12;40;6;9,479;16,714;3,43881E+17;215;51;7;8;7;2;702
04.09.2024;1331;15;207;10:11:24;10:15:09;12;40;168;265,3;15,804;3,43881E+17;215;51;7;8;10;0;1000
04.09.2024;1331;16;211;10:15:09;10:15:14;12;40;6;9,37;15,204;3,43881E+17;215;51;7;8;11;0;1100
04.09.2024;1331;17;210;10:15:14;10:15:20;12;40;6;9,459;14,283;3,43881E+17;215;51;7;8;13;0;1300
04.09.2024;1331;18;181;10:15:20;10:15:59;12;40;42;64,428;16,7;3,43881E+17;215;51;7;8;13;2;1302
04.09.2024;1331;19;858;10:15:59;10:16:39;12;40;24;25,864;23,585;3,43881E+17;215;51;7;8;21;0;2100
04.09.2024;1331;22;476;10:16:39;10:16:54;12;40;6;6,274;11,627;3,43881E+17;215;51;7;8;27;2;2702
04.09.2024;1331;23;474;10:16:54;10:16:55;12;40;6;6,262;12,084;3,43881E+17;215;51;7;8;28;2;2802
04.09.2024;1331;24;65;10:16:55;10:17:11;12;40;6;6,385;9,223;3,43881E+17;215;51;7;8;30;2;3002
04.09.2024;1331;25;1104;10:17:11;10:17:31;12;40;6;6,335;11,023;3,43881E+17;215;51;7;8;35;0;3500
04.09.2024;1331;26;908;10:17:31;10:18:00;12;40;6;6,459;10,777;3,43881E+17;215;51;7;8;38;2;3802
04.09.2024;1331;27;965;10:18:00;10:18:29;12;40;6;6,42;14,347;3,43881E+17;215;51;7;8;48;4;4804
04.09.2024;1332;1;842;10:14:00;10:15:09;52;40;6;8,55;13,421;3,43881E+17;221;51;1;1;4;2;402
04.09.2024;1332;2;340;10:15:09;10:15:42;52;40;6;7,117;12,244;3,43881E+17;221;51;1;1;9;0;900
04.09.2024;1332;3;543;10:15:42;10:15:43;52;40;6;10,178;16,516;3,43881E+17;221;51;1;1;9;4;904
04.09.2024;1332;4;98;10:15:43;10:15:58;52;40;6;8,358;14,44;3,43881E+17;221;51;1;1;10;2;1002
04.09.2024;1332;5;138;10:15:58;10:16:21;52;40;6;7,266;12,312;3,43881E+17;221;51;1;1;12;0;1200
04.09.2024;1332;6;769;10:16:21;10:16:22;52;40;6;8,38;16,026;3,43881E+17;221;51;1;1;12;4;1204
04.09.2024;1332;7;308;10:16:22;10:17:41;52;40;6;5,963;11,614;3,43881E+17;221;51;1;1;39;0;3900
04.09.2024;1332;8;826;10:17:41;10:17:42;52;40;6;6,433;9,961;3,43881E+17;221;51;1;1;39;2;3902
04.09.2024;1332;9;831;10:17:42;10:17:53;52;40;6;8,104;14,186;3,43881E+17;221;51;1;1;40;4;4004
04.09.2024;1332;10;472;10:17:53;10:18:26;52;40;6;7,691;12,863;3,43881E+17;221;51;1;2;9;0;900
04.09.2024;1332;11;1150;10:18:26;10:18:48;52;40;6;10,138;18,404;3,43881E+17;221;51;1;2;16;2;1602
04.09.2024;1332;12;754;10:18:49;10:19:09;52;40;12;20,256;16,712;3,43881E+17;221;51;1;2;17;0;1700
04.09.2024;1332;13;887;10:19:09;10:19:36;52;40;6;7,888;13,459;3,43881E+17;221;51;1;2;18;2;1802
04.09.2024;1332;14;894;10:19:09;10:19:36;52;40;6;7,888;13,459;3,43881E+17;221;51;1;2;18;2;1802
04.09.2024;1332;15;888;10:19:36;10:20:02;52;40;6;7,949;13,631;3,43881E+17;221;51;1;2;19;2;1902
04.09.2024;1332;16;893;10:19:36;10:20:02;52;40;6;7,949;13,631;3,43881E+17;221;51;1;2;19;2;1902
04.09.2024;1332;17;226;10:20:02;10:20:18;52;40;6;9,488;15,464;3,43881E+17;221;51;1;2;21;0;2100
04.09.2024;1332;18;924;10:20:18;10:20:46;52;40;6;7,145;11,412;3,43881E+17;221;51;1;2;25;4;2504
04.09.2024;1332;19;296;10:20:46;10:21:04;52;40;6;6,97;11,593;3,43881E+17;221;51;1;2;27;2;2702
04.09.2024;1332;20;929;10:21:04;10:21:26;52;40;6;9,035;15,813;3,43881E+17;221;51;1;2;30;2;3002
04.09.2024;1332;21;506;10:21:26;10:22:02;52;40;12;17,588;15,168;3,43881E+17;221;51;1;2;33;0;3300
04.09.2024;1332;22;807;10:22:02;10:22:14;52;40;6;8,48;16,68;3,43881E+17;221;51;1;2;34;0;3400
04.09.2024;1332;23;779;10:22:14;10:22:27;52;40;6;9,421;16,148;3,43881E+17;221;51;1;2;38;0;3800
04.09.2024;1332;24;284;10:22:28;10:22:40;52;40;6;7,017;10,672;3,43881E+17;221;51;1;2;40;0;4000
04.09.2024;1332;25;905;10:22:40;10:23:04;52;40;6;6,823;10,432;3,43881E+17;221;51;1;3;3;4;304
04.09.2024;1332;26;776;10:23:04;10:23:13;52;40;6;6,831;9,874;3,43881E+17;221;51;1;3;4;4;404
04.09.2024;1332;27;886;10:23:13;10:23:30;52;40;12;6,02;10,434;3,43881E+17;221;51;1;3;6;4;604
04.09.2024;1332;28;843;10:23:31;10:24:14;52;40;12;12,558;10,326;3,43881E+17;221;51;1;3;22;4;2204
04.09.2024;1332;29;462;10:24:14;10:24:39;52;40;6;7,551;15,568;3,43881E+17;221;51;1;3;34;2;3402
04.09.2024;1332;30;67;10:24:40;10:24:56;52;40;6;6,643;12,558;3,43881E+17;221;51;1;3;37;4;3704
04.09.2024;1332;31;277;10:24:56;10:25:11;52;40;6;6,356;11,568;3,43881E+17;221;51;1;3;38;2;3802
04.09.2024;1332;32;282;10:25:11;10:26:12;52;40;6;6,789;9,813;3,43881E+17;221;51;1;3;40;3;4003
04.09.2024;1332;33;566;10:26:13;10:26:14;52;40;12;6,236;10,124;3,43881E+17;221;51;1;3;40;5;4005
04.09.2024;1332;34;316;10:26:14;10:27:17;52;40;24;12,56;19,464;3,43881E+17;221;51;1;4;25;0;2500
04.09.2024;1332;35;3;10:27:17;10:27:35;52;40;24;12,665;18,819;3,43881E+17;221;51;1;4;28;2;2802
04.09.2024;1332;36;9;10:27:35;10:28:10;52;40;48;25,024;18,91;3,43881E+17;221;51;1;4;33;0;3300
04.09.2024;1332;37;307;10:28:10;10:28:46;52;40;72;37,554;19,011;3,43881E+17;221;51;1;4;36;0;3600
04.09.2024;1332;38;4;10:28:46;10:29:18;52;40;24;12,588;19,468;3,43881E+17;221;51;1;4;37;0;3700
04.09.2024;1332;39;18;10:29:18;10:29:43;52;40;24;12,768;18,399;3,43881E+17;221;51;1;4;38;2;3802
04.09.2024;1332;40;541;10:29:43;10:30:38;52;40;72;37,851;18,536;3,43881E+17;221;51;1;4;41;4;4104
04.09.2024;1332;41;480;10:30:38;10:31:24;52;40;12;6,37;9,882;3,43881E+17;221;51;1;5;4;0;400
04.09.2024;1332;42;280;10:31:25;10:31:48;52;40;12;6,618;10,023;3,43881E+17;221;51;1;5;9;2;902
04.09.2024;1332;43;1130;10:31:49;10:32:15;52;40;12;6,56;9,824;3,43881E+17;221;51;1;5;16;2;1602
04.09.2024;1332;44;1159;10:32:15;10:32:30;52;40;12;6,469;9,61;3,43881E+17;221;51;1;5;17;2;1702
04.09.2024;1332;45;1162;10:32:30;10:32:52;52;40;24;6,669;9,857;3,43881E+17;221;51;1;5;19;4;1904
04.09.2024;1332;46;675;10:32:52;10:33:48;52;40;48;13,186;9,667;3,43881E+17;221;51;1;5;22;2;2202
04.09.2024;1332;47;990;10:32:52;10:33:48;52;40;24;6,593;9,667;3,43881E+17;221;51;1;5;22;2;2202
04.09.2024;1332;48;1088;10:33:48;10:34:04;52;40;24;8,479;12,951;3,43881E+17;221;51;1;5;24;0;2400
04.09.2024;1332;49;597;10:34:04;10:34:38;52;40;48;13,092;10,14;3,43881E+17;221;51;1;5;25;2;2502
04.09.2024;1332;50;445;10:34:38;10:35:44;52;40;24;6,354;10,441;3,43881E+17;221;51;1;5;30;0;3000
04.09.2024;1332;51;505;10:35:44;10:35:57;52;40;24;8,598;12,592;3,43881E+17;221;51;1;5;34;0;3400
04.09.2024;1332;52;624;10:35:57;10:36:31;52;40;48;13,148;10,019;3,43881E+17;221;51;1;5;34;4;3404
04.09.2024;1332;53;37;10:36:31;10:36:51;52;40;24;8,565;13,507;3,43881E+17;221;51;1;5;36;2;3602
04.09.2024;1332;54;373;10:36:51;10:37:10;52;40;24;6,576;10,034;3,43881E+17;221;51;1;5;37;4;3704
04.09.2024;1332;55;374;10:36:51;10:37:10;52;40;24;6,576;10,034;3,43881E+17;221;51;1;5;37;4;3704
04.09.2024;1332;56;498;10:37:10;10:37:38;52;40;24;6,565;10,049;3,43881E+17;221;51;1;5;38;4;3804
04.09.2024;1332;57;202;10:37:38;10:37:39;52;40;48;12,664;10,11;3,43881E+17;221;51;1;5;39;2;3902
04.09.2024;1332;58;479;10:37:39;10:38:32;52;40;96;26,736;9,781;3,43881E+17;221;51;1;5;39;4;3904
04.09.2024;1332;59;88;10:38:32;10:39:38;52;40;8;13,534;10,594;3,43881E+17;221;51;1;5;41;4;4104
04.09.2024;1332;60;645;10:39:38;10:40:23;52;40;48;13,284;9,828;3,43881E+17;221;51;1;5;42;0;4200
04.09.2024;1332;61;1016;10:39:38;10:40:23;52;40;24;6,642;9,828;3,43881E+17;221;51;1;5;42;0;4200
04.09.2024;1332;62;528;10:40:23;10:41:38;52;40;12;4,272;6,495;3,43881E+17;221;51;1;6;3;2;302
04.09.2024;1332;63;437;10:41:38;10:41:43;52;40;24;8,559;13,693;3,43881E+17;221;51;1;6;4;4;404
04.09.2024;1332;64;400;10:41:43;10:42:38;52;40;1;3,549;5,186;3,43881E+17;221;51;1;6;10;2;1002
04.09.2024;1332;65;1183;10:42:38;10:42:39;52;40;24;8,543;13,27;3,43881E+17;221;51;1;6;10;4;1004
04.09.2024;1332;66;804;10:42:39;10:42:58;52;40;6;12,732;17,516;3,43881E+17;221;51;1;6;14;0;1400
04.09.2024;1332;67;402;10:42:58;10:43:25;52;40;6;12,769;16,365;3,43881E+17;221;51;1;6;17;0;1700
04.09.2024;1332;68;270;10:43:25;10:43:45;52;40;6;12,769;16,365;3,43881E+17;221;51;1;6;18;2;1802
04.09.2024;1332;69;1000;10:43:45;10:45:23;52;40;24;20,523;87,451;3,43881E+17;221;51;1;6;42;0;4200
04.09.2024;1333;1;957;10:34:12;10:35:21;26;40;36;49,952;127,368;3,43881E+17;221;51;7;7;0;3;3
04.09.2024;1333;2;1187;10:35:21;10:35:22;26;40;18;29,744;105,105;3,43881E+17;221;51;7;7;0;5;5
04.09.2024;1333;3;44;10:19:19;10:20:41;26;40;6;12,301;18,605;3,43881E+17;221;51;7;7;2;0;200
04.09.2024;1333;4;895;10:20:41;10:20:55;26;39;6;6,299;9,343;3,43881E+17;221;51;7;7;3;4;304
04.09.2024;1333;5;852;10:20:55;10:21:04;26;40;6;12,772;22,408;3,43881E+17;221;51;7;7;4;0;400
04.09.2024;1333;6;1220;10:21:04;10:21:09;26;40;6;10,712;18,985;3,43881E+17;221;51;7;7;4;2;402
04.09.2024;1333;7;424;10:21:09;10:21:10;26;39;6;6,504;11,475;3,43881E+17;221;51;7;7;4;4;404
04.09.2024;1333;8;854;10:21:10;10:21:25;26;40;6;12,932;22,01;3,43881E+17;221;51;7;7;7;2;702
04.09.2024;1333;9;724;10:21:26;10:21:44;26;39;18;23,277;13,168;3,43881E+17;221;51;7;7;9;0;900
04.09.2024;1333;10;182;10:21:44;10:21:52;26;39;6;8,07;13,892;3,43881E+17;221;51;7;7;10;0;1000
04.09.2024;1333;11;1120;10:21:52;10:22:05;26;40;6;9,198;15,847;3,43881E+17;221;51;7;7;14;0;1400
04.09.2024;1333;12;726;10:22:05;10:22:19;26;39;18;23,844;13,09;3,43881E+17;221;51;7;7;16;0;1600
04.09.2024;1333;13;477;10:22:19;10:22:28;26;39;6;6,368;12,802;3,43881E+17;221;51;7;7;16;2;1602
04.09.2024;1333;14;56;10:22:28;10:22:35;26;40;6;8,098;15,497;3,43881E+17;221;51;7;7;18;0;1800
